image_id,artwork_id,artist,width,height,aspect_ratio,colorfulness,HR,FAR,CR,RESMEM
ff5e49d3-448f-2aba-4461-6e36c1dc7dfa,120296,William Merritt Chase,2630,2250,1.1688888888888889,14.9709,0.775,0.125,0.65,0.423221290111541
05338c56-41da-6115-5531-d4235bb6ed3b,55400,Paul Klee,2185,3000,0.7283333333333334,46.2953,0.7,0.05,0.6499999999999999,0.828808605670929
0558d3c0-dd86-7d26-2e55-126c1470ca41,66144,Joaqui­n Sorolla y Bastida,3000,1781,1.6844469399213924,47.0801,0.825,0.175,0.6499999999999999,0.680902123451232
08feb924-b4eb-1545-0315-0b20387d3490,,Alberto Giacometti,1632,2250,0.7253333333333334,19.7706,0.7,0.05,0.6499999999999999,0.875328719615936
2ebd8ef2-d8e8-f0f2-2d1f-c19cec39d799,127263,Georg Redlich,2028,3000,0.676,65.5089,0.7,0.05,0.6499999999999999,0.782954275608062
33ba9efe-0932-4552-e817-efa70474d5c2,60747,Eugene Berman,1728,2250,0.768,24.8439,0.7,0.05,0.6499999999999999,0.657041609287262
3a42ad80-658c-6995-5dc9-4356ab9068ea,142553,John Stuart Ingle,2252,3000,0.7506666666666667,35.3919,0.7,0.05,0.6499999999999999,0.678021490573883
3bebd534-9481-3a50-f6cf-7bab3a6934da,,Pablo Picasso,4079,5285,0.7718070009460738,29.6125,0.7,0.05,0.6499999999999999,0.77235984802246
509e3a6c-a944-7424-7b42-9786b096a0a6,,Georges Braque,2763,2250,1.228,50.718,0.7,0.05,0.6499999999999999,0.774414837360382
50b2dee2-6011-fe79-58bc-b9d9ae140d0c,27930,Andre Derain,3000,1648,1.8203883495145632,43.8364,0.7,0.05,0.6499999999999999,0.704855024814605
57378127-0add-b6c8-863c-a2a087b839d7,14770,Arthur Ambrose McEvoy,2110,3000,0.7033333333333334,23.108,0.7,0.05,0.6499999999999999,0.791807353496551
5bbbfea2-781f-00af-9d61-fa25efc04b20,113733,Charlotte Berend-Corinth,2208,3000,0.736,84.147,0.7,0.05,0.6499999999999999,0.654189109802246
7a439f03-fcb1-ea36-ca5b-8f2bca6e5aad,55688,Joseph Yoakum,7415,5551,1.3357953521887949,27.8999,0.7,0.05,0.6499999999999999,0.737975418567657
83dc355b-c9db-cf0e-ca39-11f6a1f7ffd8,47996,Boardman Robinson,2606,3000,0.8686666666666667,24.3324,0.7,0.05,0.6499999999999999,0.708717465400695
8eec8935-b7c3-620e-b633-3e39fbf057af,157158,Seymour Rosofsky,9104,6343,1.4352829891218666,30.1238,0.7,0.05,0.6499999999999999,0.824967503547668
922ebb82-a5db-890c-c7f0-2a502a7301d7,65972,John Marin,1969,2250,0.8751111111111111,26.9046,0.7,0.05,0.6499999999999999,0.708980619907379
965fb9fe-c899-149d-4da8-43e255630073,118737,Yves Tanguy,1697,2250,0.7542222222222222,18.0748,0.7,0.05,0.6499999999999999,0.609646141529083
9b1cb66b-4163-2631-195d-3e56a147f70e,5257,Emile-Antoine Bourdelle,2842,2238,1.2698838248436104,31.5285,0.7,0.05,0.6499999999999999,0.715993702411651
9e8f1d07-97b6-bbd8-3b11-c488130e77dd,152757,Ellsworth Kelly,5792,6190,0.935702746365105,100.7252,0.85,0.2,0.6499999999999999,0.916619479656219
aa50e1e3-6bfb-b7e5-8971-8ec9b99523af,228832,Rebecca Shore,2446,3000,0.8153333333333334,23.9599,0.7,0.05,0.6499999999999999,0.897217273712158
b74b282b-c55a-077b-113d-e44b801ee770,23133,Alexander Calder,6039,4239,1.424628450106157,41.5374,0.7,0.05,0.6499999999999999,0.831090927124023
bda7594e-c61d-4e94-4a3c-c91ab3d095d0,181083,Luc Tuymans,5454,5862,0.9303991811668373,7.4476,0.7,0.05,0.6499999999999999,0.773353457450866
c94727ad-eecf-2944-8b96-575ef4518f1a,30981,David Sharpe,3000,2366,1.267962806424345,53.7639,0.7,0.05,0.6499999999999999,0.698092281818389
cf5de951-64e9-d78c-4847-d80c9fbff168,118283,Alson Skinner Clark,4716,5951,0.792471853470005,21.0841,0.7,0.05,0.6499999999999999,0.684129476547241
d51b8a23-ca14-298b-1004-52f4dc4925b1,61956,Rufino Tamayo,2381,3000,0.7936666666666666,82.7225,0.7,0.05,0.6499999999999999,0.788833737373352
d5ed2404-ea30-d3ed-283a-f6e6d27f169d,79588,Alexei Jawlensky,4306,4611,0.9338538278030796,74.5977,0.7,0.05,0.6499999999999999,0.751689732074737
e127aa5e-2154-5116-76e1-0c3f0c4a7cb4,24202,Georges Emile Capon,4468,5423,0.8238982113221465,27.5721,0.7,0.05,0.6499999999999999,0.85236644744873
e1bd416f-ec68-4dea-7ddd-70bb8c8b6156,82413,Georges Rouault,1658,2250,0.7368888888888889,50.8463,0.7,0.05,0.6499999999999999,0.726829886436462
f96f59ce-3ccb-6312-010d-60fcd85cfce8,39664,Maurice Gordon,2129,3000,0.7096666666666667,22.0095,0.7,0.05,0.6499999999999999,0.551530420780181
0534abcb-8bf1-dbc8-16a7-5eeb818dbcf7,7169,Sir Edward Burne-Jones,2296,2640,0.8696969696969697,12.2648,0.7,0.05,0.6499999999999999,0.768732070922851
0caf6fdc-1670-7244-acc0-4498398d591e,73997,Unknown artist,2451,3000,0.817,29.2795,0.7,0.05,0.6499999999999999,0.819401860237121
118061d2-4e44-32e9-fa4e-098f99bb8ddd,113088,Constantin Guys,2236,3000,0.7453333333333333,28.6548,0.7,0.05,0.6499999999999999,0.751240730285644
28cdca78-e3f4-9d13-df34-92585f1e8938,32091,Giulio Cesare Procaccini,9120,12773,0.7140061066311751,30.7145,0.7,0.05,0.6499999999999999,0.893557131290435
31b756c5-5843-7a4e-dd4d-360bcfc547b4,235548,Jakob Elsner,2718,3000,0.906,39.7671,0.7,0.05,0.6499999999999999,0.658014178276062
322d6d16-0fe2-c03e-9441-8a6c25cc6396,90060,Imitator of Gentile Bellini,5071,5306,0.9557105163965323,37.1355,0.7,0.05,0.6499999999999999,0.788472592830658
5201d68a-5b91-4adb-8130-b11f7756d003,14694,,2282,3000,0.7606666666666667,45.4456,0.7,0.05,0.6499999999999999,0.76110565662384
5b6f6d4c-9951-dd7f-0149-5aece783d72f,123555,,1514,3000,0.5046666666666667,33.5817,0.7,0.05,0.6499999999999999,0.738163411617279
735e8508-2d42-a04e-dabb-51ca80a88774,74013,Unknown artist,2280,3000,0.76,37.7619,0.7,0.05,0.6499999999999999,0.688732862472534
79d6ad93-50d3-8b6a-66d5-f24d0a3d1ecd,56556,James Forbes,2137,2752,0.7765261627906976,0.0,0.825,0.175,0.6499999999999999,0.721616685390472
87cb3fad-65e7-f5e7-291c-dca132489ec3,105604,Anne-Louis Girodet de Roussy-Trioson,1728,2250,0.768,50.1422,0.7,0.05,0.6499999999999999,0.844969153404235
89669f9f-5a65-3be5-b181-7d44bca6c7ef,191321,,2794,2250,1.2417777777777779,65.5954,0.7,0.05,0.6499999999999999,0.715967774391174
9b36a197-acc5-676e-67af-73ae47b65616,38954,Augustus Charles Pugin,3000,2241,1.3386880856760375,26.07,0.7,0.05,0.6499999999999999,0.666777312755584
a76fac26-0b20-3954-6490-398e0a191864,66565,Kate Greenaway,3000,2453,1.222992254382389,24.2774,0.7,0.05,0.6499999999999999,0.907552361488342
cec52f00-87a3-1e81-a663-520004ab7259,111418,Laurent de La Hyre,6286,9004,0.6981341625944025,35.1655,0.7,0.05,0.6499999999999999,0.676718056201934
d58bebce-56fa-3832-301b-89cd026b7073,107337,,1837,3000,0.6123333333333333,34.7355,0.7,0.05,0.6499999999999999,0.722186863422393
d67f1cfe-c16f-0b19-1acb-4d915f158991,19322,Jan Lievens,2652,2061,1.2867540029112081,0.0,0.825,0.175,0.6499999999999999,0.643072962760925
e709a2e1-f193-71ed-959e-ec16fc4a7591,115184,Elizabeth Murray,2199,3000,0.733,22.2852,0.825,0.175,0.6499999999999999,0.729333460330963
ef9669e8-9927-104b-cdb7-968a8cbc767a,115516,Giuseppe Grisoni,2130,3000,0.71,48.6975,0.7,0.05,0.6499999999999999,0.883251786231994
fdd9f9dc-6893-c608-7589-02f4f0ab5fbd,80571,Honore-Victorin Daumier,5287,4095,1.2910866910866912,25.525,0.7,0.05,0.6499999999999999,0.754012465476989
fdf7c790-890a-fdf9-00df-5f47697eee0a,80579,Agustin Esteve y Marques,5841,8656,0.6747920517560074,46.1214,0.825,0.175,0.6499999999999999,0.794653356075286
70d29ea7-d9c9-947c-dc2f-a79f11844ae1,79789,,1644,2250,0.7306666666666667,0.0,0.756,0.111,0.645,0.766333162784576
d9b7691a-cd4b-dbe1-5b4a-7b27934ea88b,73343,Patricia Tobacco Forrester,2202,3000,0.734,70.7837,0.667,0.023,0.644,0.739717245101928
07bdc94a-7d44-fde8-c0e1-f19fefce359d,28146,Gustave Dore,1504,2250,0.6684444444444444,32.9778,0.733,0.089,0.644,0.65335738658905
40e7f4bc-d674-afee-08d4-7cd06b00790e,44055,Briggs Dyer,3000,1911,1.5698587127158556,49.4349,0.714,0.07,0.6439999999999999,0.554993629455566
d062a585-033e-dc4f-35d9-bffe4746a479,193241,,2737,2250,1.2164444444444444,22.5718,0.714,0.07,0.6439999999999999,0.734771311283111
01900a3b-01ca-22cb-f7bd-6c21697a6063,22245,Jean Dubuffet,3000,2200,1.3636363636363635,17.7947,0.786,0.143,0.643,0.763151705265045
13244e9e-a474-6230-edca-7a3a0bfa71b4,3166,R. Pannett,2036,3000,0.6786666666666666,9.6096,0.667,0.024,0.643,0.716854512691497
4f4ad49a-b1f5-6af4-53cf-1a5c82535ba3,65897,Arthur Dove,3368,2092,1.6099426386233269,20.3547,0.833,0.19,0.643,0.828287541866302
6bcff102-062f-1d3d-dbfe-25a240a2951a,14794,John Singer Sargent,6934,5214,1.3298810893747604,27.8908,0.738,0.095,0.643,0.691244184970855
6c26e83f-0203-4acc-4b34-edcf38b80d4a,212760,Hughie Lee-Smith,5096,3800,1.3410526315789473,40.4516,0.738,0.095,0.643,0.741167902946472
79f1c666-1e19-af39-f7e0-f22989835eb2,153703,Henri Matisse,10827,8956,1.208910227780259,63.6145,0.714,0.071,0.643,0.849401354789733
d49096e0-c17b-454c-dd1b-aee68c71ea37,184893,Ellen Lanyon,2386,3000,0.7953333333333333,8.2628,0.81,0.167,0.643,0.939255237579345
d9315a3f-1f41-3e0e-e0af-eaa01914bd7f,24332,Fernand Leger,1678,2250,0.7457777777777778,14.9672,0.738,0.095,0.643,0.773013710975647
dc49268e-ecd0-6603-67f7-aad81769bda2,118577,Georgia O'Keeffe,9753,7784,1.2529547790339157,73.3687,0.714,0.071,0.643,0.700277924537658
e81e3afd-69a7-915d-d93d-4b1c2ab91bfe,5569,Josef Albers,2250,2250,1.0,79.6367,0.786,0.143,0.643,0.894633769989013
47e85960-5411-6a5e-002d-83066fa724b7,59882,French School,3000,1686,1.7793594306049823,0.0,0.762,0.119,0.643,0.578656673431396
d380a5eb-e90b-1d5a-6476-132d9252cb17,21765,Thomas Rowlandson,2911,1850,1.5735135135135134,29.4872,0.738,0.095,0.643,0.679447591304779
e3c6d59b-4f1b-aee9-5ae4-a8f4a735eded,25774,Ugolino di Nerio,1534,2250,0.6817777777777778,54.2573,0.738,0.095,0.643,0.754642009735107
e420a236-8068-a82f-04b2-36fe3d2c7a3d,39691,Emil Carlsen,3000,1704,1.7605633802816902,27.0306,0.738,0.095,0.643,0.489792585372924
5968f7e0-b3f3-6811-7500-14a350833a36,102695,Andre Masson,1810,2250,0.8044444444444444,32.8808,0.69,0.047,0.6429999999999999,0.803145349025726
15339910-f650-d1ff-2044-1fda9d447574,145906,John Singer Sargent,4380,5320,0.8233082706766918,28.4762,0.69,0.048,0.6419999999999999,0.739408195018768
39cf9b9b-ed07-f615-1503-70a187c5e556,39661,Adolf Arthur Dehn,3000,2136,1.404494382022472,32.5081,0.69,0.048,0.6419999999999999,0.835409224033355
3c306382-b034-90ab-88d9-d5ccc0515d46,,Theodore Roszak,3000,1836,1.6339869281045751,18.3308,0.69,0.048,0.6419999999999999,0.773997545242309
b4d76d59-5791-949b-5267-b48d40445774,66152,Charles Camoin,1796,2250,0.7982222222222223,43.2223,0.69,0.048,0.6419999999999999,0.774577140808105
00e22075-d8a2-3a5a-c742-961e02138418,79055,Unknown artist,2571,2250,1.1426666666666667,45.4776,0.69,0.048,0.6419999999999999,0.593963623046875
109d158d-9c29-148b-3391-141a2fd84ef7,39011,Frederick MacKenzie,2536,3000,0.8453333333333334,35.2411,0.69,0.048,0.6419999999999999,0.72659957408905
3cfe2f71-c14b-4101-d9e4-6604d4048317,20825,Suzuki Harunobu,2236,3000,0.7453333333333333,33.039,0.69,0.048,0.6419999999999999,0.767343342304229
5edb357d-2e8f-8673-d9e8-4b1150af3895,153798,Berthe Morisot,6571,8791,0.7474690023888068,22.9135,0.69,0.048,0.6419999999999999,0.76126891374588
ed659075-b9d4-c4bd-caad-1f0d081467c2,,Helen Frankenthaler,3636,5117,0.7105726011334766,45.3641,0.727,0.089,0.638,0.632543265819549
1ca6e186-c6b8-9b45-4c4e-0e1143fe3303,93809,Ivan Albright,2964,2250,1.3173333333333332,19.5273,0.756,0.119,0.637,0.609124600887298
e715f855-25d3-6860-51c5-f9f9ee7fb347,225740,Daniel Jacomet,2523,3000,0.841,44.913,0.732,0.095,0.637,0.836540639400482
54f0b704-7108-5b91-1d0f-585758267fb4,10927,Martino di Bartolomeo di Biagio,2476,3000,0.8253333333333334,46.6996,0.732,0.095,0.637,0.80239313840866
6e3789c3-05e0-5774-f1f7-0cb99ac054af,135516,Paul Klee,2964,2250,1.3173333333333332,30.5272,0.707,0.071,0.636,0.753895163536071
eed4df60-dd5c-0b5c-ec30-9e858ea586c0,115495,Giuseppe Grisoni,2888,2612,1.105666156202144,25.5118,0.727,0.091,0.636,0.86955326795578
0316a28f-636b-4fd8-a693-e0061d970b67,184853,Ellen Lanyon,2376,3000,0.792,7.1983,0.683,0.048,0.635,0.807856082916259
35fa85f5-ae66-5049-b580-19d3860ed187,117566,Julia Thecla,2456,3000,0.8186666666666667,29.9403,0.659,0.024,0.635,0.79922866821289
5c09e0db-b781-b569-69df-0a06f3ab9eba,,Salvador DalÃ­,2905,2250,1.291111111111111,5.3423,0.659,0.024,0.635,0.799917995929718
8e77fe17-a144-c882-3a0e-a062b2e699bd,107256,Robert Motherwell,2354,3000,0.7846666666666666,48.6946,0.659,0.024,0.635,0.776116371154785
ce4f8db6-62eb-6c05-2198-4b63867e12f5,118733,Francis Picabia,1747,2250,0.7764444444444445,42.8205,0.659,0.024,0.635,0.824458837509155
d79d9551-10c1-3c57-1823-3fb732d24965,66174,David Hockney,1678,2250,0.7457777777777778,36.0783,0.659,0.024,0.635,0.739148199558258
911e0b3f-7b25-4fe7-f019-0f7647cc2959,,Paul Cezanne,2746,2250,1.2204444444444444,28.45,0.659,0.024,0.635,0.683292686939239
c732f8e4-2924-973a-3a78-766f6d2bbb86,115870,Unknown artist,3000,2127,1.4104372355430184,13.0038,0.659,0.024,0.635,0.519096851348877
1bb92d80-6d5f-ad6b-a267-0918298041a2,14733,Wilmot Emerton Heitland,2598,2250,1.1546666666666667,29.1639,0.756,0.122,0.634,0.751631259918212
313a8f4f-5856-c043-cece-fd653bb57b08,184007,Leslie Baum,3504,2336,1.5,4.9709,0.732,0.098,0.634,0.782753884792327
34353dfe-5ce2-4ba0-0e4a-f44c5c1441a9,18617,Charles Sarka,3000,2225,1.348314606741573,35.6438,0.878,0.244,0.634,0.47964608669281
52c3571f-f6f9-265f-0748-7ba033e245bc,228840,Peter Dreher,3141,4711,0.6667374230524304,3.0033,0.707,0.073,0.634,0.884630918502807
56b9f8dd-6596-5810-7390-82461efc4ef7,184882,Ellen Lanyon,2373,3000,0.791,7.4706,0.756,0.122,0.634,0.843200147151947
653fd744-32ab-aca6-f1ac-0b70bca11288,234463,Evelyn Statsinger,1767,2250,0.7853333333333333,55.815,0.732,0.098,0.634,0.79762727022171
6a2a11e8-3e79-ea73-4d0a-7b2bb3215561,183241,Carolyn Brady,1603,2250,0.7124444444444444,33.0891,0.683,0.049,0.634,0.703292906284332
6e5c632f-6481-5dfa-b70d-a6510786b4c6,93801,Ivan Albright,10382,6788,1.529463759575722,4.7992,0.707,0.073,0.634,0.77024757862091
6ea9b674-8204-02b0-66a4-55da1a037b81,13745,Robert Henri,1817,2250,0.8075555555555556,23.7953,0.78,0.146,0.634,0.77871286869049
7107e105-cba2-bb61-b68f-b7fd08e6d9d2,82544,Alexander Calder,6006,4507,1.3325937430663413,104.3953,0.756,0.122,0.634,0.815671980381012
82e492fb-a00a-ac9d-58e7-0124c4758aa1,44002,William Samuel Schwartz,1868,2250,0.8302222222222222,38.0837,0.732,0.098,0.634,0.835148870944976
867641a6-6b70-ae7d-f3f8-e8210e56694e,229361,Andy Warhol,9004,11352,0.7931642001409444,28.3407,0.78,0.146,0.634,0.878958702087402
8900606e-3b6d-a8c8-8d2e-4de45d4ca75b,57394,Donald Shaw MacLaughlan,3000,2191,1.3692377909630307,14.4452,0.707,0.073,0.634,0.689618051052093
a26e7810-d62a-2212-3ff2-0b6a5c243fef,229999,Chong-Hyun Ha,2206,1647,1.339404978749241,7.9079,0.683,0.049,0.634,0.782976865768432
a608ae06-f7d9-bca8-2e66-f61bbbf12eb8,104470,Zhu Renfeng,3000,1794,1.6722408026755853,25.7665,0.732,0.098,0.634,0.753784000873565
a9c51da8-4270-2068-564b-95f4d960e168,115883,Jabez Bligh,3000,2381,1.25997480050399,49.1921,0.78,0.146,0.634,0.749905467033386
abc6acdf-1c97-42b3-aea7-181150b87bac,189206,Cy Twombly,1763,2250,0.7835555555555556,14.887,0.707,0.073,0.634,0.7966770529747
b5ce34ab-cd9f-e640-1d11-1344a8262029,129687,Carlos Merida,2392,3000,0.7973333333333333,31.0608,0.732,0.098,0.634,0.882865488529205
b86681a1-6d00-02a3-b956-6442a8b925bc,,William Newenham Montague Orpen,1846,2250,0.8204444444444444,0.0,0.707,0.073,0.634,0.73252922296524
c000546e-c620-cf37-65df-8c852aeab864,130520,William Zorach,2723,2250,1.2102222222222223,35.5438,0.756,0.122,0.634,0.754869163036346
c0532955-149a-f48e-887e-ca5e74bca69c,185098,George Grosz,4140,5686,0.7281041153710869,41.3488,0.683,0.049,0.634,0.755821466445922
c4e3bb4e-3fed-988c-3df9-d1672ac458c2,66017,Francis Picabia,14712,20005,0.7354161459635091,25.5893,0.683,0.049,0.634,0.814223170280456
cdbae85d-0794-fc4e-90d6-b6d3921249e9,97406,Karl Wirsum,1634,2250,0.7262222222222222,49.7135,0.707,0.073,0.634,0.923091292381286
d1bb2888-f7ea-be78-4966-16d7d094b341,113433,John Marin,2250,2761,0.8149221296631656,23.7363,0.756,0.122,0.634,0.787006318569183
d652a205-9ee6-8950-aaf4-4f0475cfbb21,83013,Hal Hurst,2530,3000,0.8433333333333334,21.8229,0.683,0.049,0.634,0.628934264183044
df49461d-901e-ee34-2a34-1bee87990d5f,188890,Hiratsuka Un'ichi,2666,3000,0.8886666666666667,35.7328,0.707,0.073,0.634,0.675458967685699
e76af0cb-c464-8cc9-6788-d42cd4fa3c4e,47188,Julian Edwin Levi,2996,2250,1.3315555555555556,28.9134,0.756,0.122,0.634,0.740605354309082
f8424c6e-a066-ab4f-7664-3d5cd1c4fcf3,35579,Julius Gari Melchers,1631,2250,0.7248888888888889,31.3877,0.707,0.073,0.634,0.689502239227294
0f508824-c688-36bc-f52f-05ec3717034e,235550,,8104,3575,2.2668531468531468,24.0768,0.707,0.073,0.634,0.658990323543548
12d02b8b-032f-27d2-0b5d-0da1a331cfed,38926,Thomas Rowlandson,2717,1703,1.5954198473282444,23.0645,0.805,0.171,0.634,0.703078150749206
1716b394-020d-a3f9-c402-bb7e16efd724,21739,Thomas Rowlandson,2207,1402,1.5741797432239657,22.1711,0.805,0.171,0.634,0.783505141735076
19967481-f358-3d6d-781e-9aa9187d6007,27170,Eugene Carriere,2766,2250,1.2293333333333334,0.0,0.683,0.049,0.634,0.675631821155548
335a59a4-3f5b-b9db-b8e8-861467d211ef,81548,Camille Pissarro,1860,2250,0.8266666666666667,16.8796,0.707,0.073,0.634,0.758211255073547
3dcf83bc-0a11-318e-31d5-22a75dbd0e46,39221,Hablot Knight Browne,2172,3000,0.724,18.2901,0.707,0.073,0.634,0.801442265510559
51b5e908-743a-04a2-b080-9f9f2a33e502,78591,"Frans Pourbus, the Younger",1711,2250,0.7604444444444445,39.0887,0.78,0.146,0.634,0.919337809085846
56aa5bd0-8ff8-1965-b985-9c0593dae39b,115506,Giuseppe Grisoni,2078,3000,0.6926666666666667,35.0247,0.707,0.073,0.634,0.862933456897735
5d52a808-7eb4-8651-f7c7-4e3ffaa06389,79774,Corneille de Lyon,1736,2250,0.7715555555555556,45.603,0.78,0.146,0.634,0.795134127140045
6258d62d-e660-d090-f538-03e7f141fad2,115491,Giuseppe Grisoni,2372,2337,1.0149764655541291,27.9217,0.683,0.049,0.634,0.891583919525146
6575c354-8a4f-60d3-ad6f-06fa8d7f9ded,16490,Gustave Courbet,2250,1855,1.2129380053908356,14.3393,0.683,0.049,0.634,0.517739653587341
6794f986-98db-4e2e-9b38-8d13b7201d10,16779,Winslow Homer,3000,2106,1.4245014245014245,16.6692,0.732,0.098,0.634,0.527108967304229
6989854e-28d2-1e49-fc8a-db5c87599260,74025,Unknown artist,2500,3000,0.8333333333333334,26.4862,0.732,0.098,0.634,0.773347020149231
6f67b87f-5e9c-3a35-143a-122ffeb0caee,,Veronese (Paolo Caliari),2943,2250,1.308,28.6617,0.756,0.122,0.634,0.865509927272796
8e096d6a-92c9-9e6c-d978-b5817d187f2d,44886,French School,2159,2704,0.7984467455621301,10.9865,0.707,0.073,0.634,0.864013195037841
97bd32b0-1770-2765-b931-5fff463651d7,,Perugino,8731,4950,1.7638383838383838,34.6063,0.78,0.146,0.634,0.87559974193573
99adb7e5-88b6-c17c-850b-fcf3da4f1f40,16347,Pieter Codde,3000,1865,1.6085790884718498,29.8456,0.732,0.098,0.634,0.654304087162017
a5274397-409c-1f76-866f-17d55cf31933,93394,Joseph Louis Hippolyte Bellange,2724,2250,1.2106666666666666,32.3015,0.756,0.122,0.634,0.657708942890167
a5346df5-e982-59dc-701d-682466680c59,114886,Charles B. Newhouse,3000,2177,1.3780431786862655,18.5766,0.707,0.073,0.634,0.713061213493347
ba709ea4-81aa-0832-1e0c-e0e565113aeb,38984,William Westall,3000,2147,1.3972985561248252,51.8475,0.732,0.098,0.634,0.556256592273712
e126da42-22fc-3f85-b99b-17d6b8e29900,115114,Elizabeth Murray,3000,2009,1.4932802389248383,42.1348,0.732,0.098,0.634,0.653587818145752
e204d686-0e19-c10c-cf72-1000aae5be4a,898,Constant Troyon,1850,2250,0.8222222222222222,36.7365,0.683,0.049,0.634,0.59764415025711
ea400f8b-2c6b-2d96-fa53-4407e4e64f34,115517,Giuseppe Grisoni,1647,3000,0.549,18.428,0.732,0.098,0.634,0.856582403182983
fe2dbc62-96ec-d923-9aee-09b909b7d6f3,21756,Thomas Rowlandson,2926,1740,1.681609195402299,25.8033,0.756,0.122,0.634,0.738067805767059
4b0bff90-1cb5-0b51-272b-0a0726f36537,111616,"John Theodore Heins, Sr.",2885,2250,1.2822222222222222,0.0,0.829,0.195,0.6339999999999999,0.659808158874511
30a518b2-c67f-4109-53b1-40dc0b7077ea,115179,Elizabeth Murray,3000,2170,1.3824884792626728,26.3148,0.85,0.22,0.63,0.623718976974487
59ce4cb2-beae-5492-0d83-345cbc0745c2,12879,Johann Michael Rottmayr,3000,1924,1.5592515592515592,26.723,0.825,0.195,0.6299999999999999,0.692521452903747
a7af09dc-5743-062e-4802-b6435e67eaa5,16622,Pierre-Auguste Renoir,15570,19523,0.7975208728166777,31.3442,0.775,0.146,0.629,0.839984357357025
ff77b16c-b8d7-00fe-abc5-d8290f7b26eb,47588,Sir Thomas Lawrence,1731,2250,0.7693333333333333,0.0,0.721,0.093,0.628,0.811247885227203
07fca744-4d4b-0fbb-ee9c-02e36b7ec928,16649,Gifford Beal,3000,2244,1.3368983957219251,32.081,0.744,0.116,0.628,0.628969311714172
be266c25-27f7-38fd-69fa-8efd1b985af2,117700,Frederick Carl Frieseke,3000,2131,1.4077897700610043,27.0342,0.721,0.093,0.628,0.797996640205383
c9338edc-7b2a-59d5-c8bb-59b133eaa568,31620,Walter Shirlaw,3000,1968,1.524390243902439,33.311,0.721,0.093,0.628,0.694005489349365
d70a6546-dfd0-344c-31bd-1f82e0142540,158376,Melville Price,3504,2336,1.5,21.0231,0.75,0.122,0.628,0.851089239120483
30f72d2d-0771-981a-b5e7-5848513aeb42,52180,Eugene Louis Boudin,3000,2195,1.366742596810934,26.788,0.698,0.07,0.6279999999999999,0.560872197151184
41ae0193-666d-b0da-ee26-5f9771035018,115493,Giuseppe Grisoni,1911,2268,0.8425925925925926,35.1995,0.698,0.07,0.6279999999999999,0.898688673973083
16009086-2c51-87c4-244b-07fb07b8e4f9,39210,Hablot Knight Browne,2156,3000,0.7186666666666667,22.1443,0.767,0.14,0.627,0.803721904754638
18b80a84-0d11-becd-d6f2-e0ee0dc9c839,39165,John Leech,3000,2259,1.3280212483399734,25.0853,0.725,0.098,0.627,0.68546450138092
4a17bb4f-36a8-e032-506f-77f8a214877b,25787,Jacob Cornelisz. van Oostsanen,1751,2250,0.7782222222222223,45.7438,0.7,0.073,0.627,0.736171126365661
4cdc7a89-3bd3-704c-1c16-c35576a8615a,69538,Charles B. Lawrence,9011,6425,1.4024902723735408,44.3748,0.725,0.098,0.627,0.42529883980751
70ebfef5-7a98-2834-1be7-cc95e038fe82,55621,Michele Giovanni Marieschi,3000,1979,1.5159171298635674,28.7652,0.7,0.073,0.627,0.531078279018402
f5f0bd2d-3db3-3441-a358-e5d621cef3c4,114843,Martin Cerulli,2331,3000,0.777,31.0284,0.725,0.098,0.627,0.822157025337219
f67e9c12-f84a-2043-65f1-611533352fce,151898,,2688,3000,0.896,41.1824,0.7,0.073,0.627,0.881645202636718
5d1e201c-71f9-4304-261c-a335d6d3a78f,133364,Huang Binhong,3000,1952,1.5368852459016393,13.2735,0.675,0.048,0.627,0.818771958351135
662a3250-6d28-6e5f-2d33-026204c965d0,118702,John Graham,1698,2250,0.7546666666666667,24.4548,0.725,0.098,0.627,0.815209627151489
95b528e9-74ec-862e-7c67-54e6cb4feac0,135521,Hedda Sterne,2067,3000,0.689,33.2493,0.725,0.098,0.627,0.890364646911621
aa3d400f-1871-01d1-5c9d-8541b9d0704e,70305,Harriet Shorr,3000,1958,1.5321756894790604,29.0917,0.7,0.073,0.627,0.799858927726745
ef503b09-c475-44b3-20c7-c9d7b257c06d,257350,Anne Appleby,5342,5351,0.9983180713885255,5.4601,0.7,0.073,0.627,0.810771048069
917fc505-5262-64d5-3f6b-5d1f7f6e1f5c,115456,Dupenvant Dupenvant,1993,3000,0.6643333333333333,29.7627,0.65,0.024,0.626,0.742164194583892
ef637785-df55-adaf-b907-e3e8f59f08d6,212300,Paul Serusier,2622,2250,1.1653333333333333,63.5063,0.675,0.049,0.626,0.499012768268585
184e13cf-f4c9-d0ae-e2d2-f8f50f105f56,254237,Valente Ngwenya Malangatana,6429,5251,1.2243382212911826,61.1361,0.65,0.024,0.626,0.678954422473907
6ed53540-3060-1653-610f-7721aeeb51c1,90838,Milet Andrejevic,3000,2147,1.3972985561248252,30.8069,0.65,0.024,0.626,0.503070950508117
bcccc625-7a69-adee-9bf5-b6083718d679,225750,Daniel Jacomet,2490,3000,0.83,44.7469,0.675,0.049,0.626,0.761501550674438
d81709f5-5bd8-7711-a244-64cb72daa0fa,158457,Amy Sillman,18982,15778,1.2030675624286982,27.7991,0.675,0.049,0.626,0.676977336406707
